0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
0.523702,0.019999,0.020705,0.023094,0.028284,0.039999,0.058476,0.077274,0.115175,0.229474,1.0,0.458947,0.23035,0.154548,0.116952,0.08,0.056568,0.046188,0.041411,0.04,0.0,0.5
